STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,3.25,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,3.25,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,3.36,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,3.38,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,3.25,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.07,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,3.07,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,3.19,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,3.35,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,3.16,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,3.1,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,3.1,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,3.1,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,3.3,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,1.92,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,1.9,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,1.84,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.77,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,1.71,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,1.82,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,1.82,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1.93,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1.93,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,1.93,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,1.93,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.93,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,2.08,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,2.08,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,2.08,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,5.37,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,5.37,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,5.27,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,5.51,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,6.09,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,6.15,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,6.15,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6.08,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,6.21,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,6.15,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,6.15,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,5.81,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,5.67,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,5.53,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,5.72,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,5.48,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,6.62,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,6.49,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,6.33,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,6.33,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,6.33,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,6.67,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,6.71,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6.71,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,6.57,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,6.41,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,6.41,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,6.41,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,6.22,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,6.36,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,6.33,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,6.33,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,3.57,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,4.11,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,4.51,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.51,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,4.71,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,4.64,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,4.56,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,EIU_DI_INDEX,EIU Democracy Index,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.55,EIU_DI,Democracy Index,0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
